Cluster-4,BlackRock,Delta.Air.Lines,Expedia.Inc.,Lockheed.Martin.Corp.,Nvidia.Corporation,CBS.Corp.,Hasbro.Inc.,Macy.s.Inc.,CVS.Caremark.Corp.,Halliburton.Co.,Moody.s.Corp,CIGNA.Corp.,Honeywell.Int.l.Inc.,Adobe.Systems.Inc,Texas.Instruments,FMC.Corporation,Entergy.Corp.
28-02-2014,-0.057076271,0.090820999,-0.080605959,0.036493332,-0.127921054,0.055654812,0.036564808,0.078726173,0.040291777,0.026893536,0.041280158,0.065675571,0.056392945,-0.177808174,-0.000287826,0.027232989,-0.043142939
03-03-2014,0.03488292,0.060377762,0.042439058,0.08237192,-0.029356394,0.136020366,0.054100724,0.109575647,0.077014924,0.037084948,0.092766626,0.057227034,0.081653413,0.0566114,0.055530942,0.089220998,-0.008137846
Cluster-5,BlackRock,Delta.Air.Lines,Expedia.Inc.,Lockheed.Martin.Corp.,Nvidia.Corporation,CBS.Corp.,Hasbro.Inc.,Macy.s.Inc.,CVS.Caremark.Corp.,Halliburton.Co.,Moody.s.Corp,CIGNA.Corp.,Honeywell.Int.l.Inc.,Adobe.Systems.Inc,Texas.Instruments,FMC.Corporation,Entergy.Corp.
28-02-2014,0.033723076,0.073755163,0.030796645,0.045659785,-0.054829857,0.110615272,0.05396222,0.11620383,0.077185023,0.077826679,0.092305406,0.088034899,0.069584604,-0.183624363,0.030590688,0.039986584,-0.011373951
03-03-2014,0.014976614,0.061546002,0.028651183,0.08121643,-0.034513169,0.130549021,0.052230854,0.10426712,0.072332144,0.032763372,0.08710911,0.054983394,0.079849166,0.057503422,0.050826801,0.086562762,-0.009523809
Cluster-6,BlackRock,Delta.Air.Lines,Expedia.Inc.,Lockheed.Martin.Corp.,Nvidia.Corporation,CBS.Corp.,Hasbro.Inc.,Macy.s.Inc.,CVS.Caremark.Corp.,Halliburton.Co.,Moody.s.Corp,CIGNA.Corp.,Honeywell.Int.l.Inc.,Adobe.Systems.Inc,Texas.Instruments,FMC.Corporation,Entergy.Corp.
28-02-2014,0.035362666,0.030538459,-0.015411458,0.059057907,-0.075880924,0.076009632,0.038870557,0.076186106,0.052978166,0.071284167,0.061424648,0.093880776,0.061146772,-0.125941872,0.024981498,0.059319748,-0.024751195
03-03-2014,0.024453112,0.065601195,0.033762064,0.084413458,-0.029479687,0.134046535,0.053263802,0.107972299,0.074112142,0.033988281,0.089532814,0.054060959,0.081377909,0.047137129,0.051693228,0.08828238,-0.010068578
,,,,,,,,,,,,,,,,,
cluster-1,0.094564229,0.129719943,0.004423904,0.242097084,0.262262426,0.89982432,0.029257741,0.004506495,1.550091369,4.991000666,0.003736507,4.814309327,6.37775E-07,2.853946234,0.140707123,1.318009414,0.01711663
,2.28359213,3.862664701,5.855282415,0.465358081,0.210026552,3.410499875,0.969795396,0.275261167,0.686650879,0.752311772,0.270264368,1.695876544,0.975005269,1.424714823,0.816742519,0.252067406,0.711124542
,,,,,,,,,,,,,,,,,
cluster-2,0.044864706,0.111457958,0.001513387,0.249793598,0.194568143,0.941878829,0.02722848,0.002109009,1.596295939,5.154155373,0.00574411,4.945135267,0.000286755,2.895735644,0.168809218,1.403957892,0.015888181
,2.287852298,3.860951029,5.851349281,0.465827892,0.207103718,3.413959674,0.97014852,0.276637013,0.689173645,0.747770416,0.271161924,1.699296541,0.977700244,1.412690715,0.820705958,0.252341975,0.712836413
,,,,,,,,,,,,,,,,,
cluster-3,0.04870708,0.092477626,0.002603466,0.248419181,0.196269435,0.938236159,0.030409723,0.000590609,1.627199144,5.137138599,0.004029315,4.770233193,0.000844916,2.89822672,0.135869485,1.416748036,0.014568582
,2.312752333,3.883369189,5.874865586,0.461230767,0.209660192,3.422515425,0.970140794,0.279392221,0.690095715,0.754013552,0.270758552,1.698609994,0.980276091,1.424287982,0.815523028,0.258074517,0.713887899
,,,,,,,,,,,,,,,,,
cluster-4,0.068186931,0.178125159,0.001155769,0.243434449,0.27559519,0.917863253,0.039643225,0.00619781,1.688955424,5.159058687,0.009595725,4.76692388,0.000314139,2.896246778,0.160518017,1.387082743,0.018812074
,2.340284203,3.852552223,5.896994208,0.465012472,0.214125194,3.420383128,0.974792757,0.276787647,0.696737901,0.758125804,0.275619833,1.700113545,0.97986691,1.4191968,0.82432822,0.255599205,0.714408305
,,,,,,,,,,,,,,,,,
cluster-5,0.123851643,0.164011172,0.021140928,0.234473186,0.35767912,0.81557397,0.033018034,0.01350333,1.594423745,4.930278259,0.002202662,4.669788298,2.05418E-05,2.876484203,0.136728732,1.357204438,0.011106657
,2.27977518,3.857139612,5.830220114,0.466589707,0.209379329,3.400175349,0.971103949,0.271230131,0.688942319,0.750618851,0.269711504,1.694267687,0.976298182,1.421322928,0.815808332,0.252918432,0.712067319
,,,,,,,,,,,,,,,,,
cluster-6,0.125008358,0.130874801,0.009838874,0.221677303,0.332942547,0.879275628,0.038730364,0.005804323,1.656141953,4.959375352,0.006054906,4.644556951,0.000168224,3.075472802,0.140908398,1.312532278,0.014105213
,2.30848197,3.873084532,5.854927547,0.462232316,0.214011105,3.413086108,0.973140845,0.275103156,0.691900375,0.752742831,0.27223482,1.69186718,0.979321553,1.396713155,0.817374233,0.254651015,0.71114822
,,,,,,,,,,,,,,,,,
,0.044864706,0.092477626,0.001155769,0.221677303,0.194568143,0.81557397,0.02722848,0.000590609,1.550091369,4.930278259,0.002202662,4.644556951,6.37775E-07,2.853946234,0.135869485,1.312532278,0.011106657
,2.27977518,3.852552223,5.830220114,0.461230767,0.207103718,3.400175349,0.969795396,0.271230131,0.686650879,0.747770416,0.269711504,1.69186718,0.975005269,1.396713155,0.815523028,0.252067406,0.711124542
