Date,BlackRock,Delta.Air.Lines,Expedia.Inc.,Lockheed.Martin.Corp.,Nvidia.Corporation,CBS.Corp.,Hasbro.Inc.,Macy.s.Inc.,CVS.Caremark.Corp.,Halliburton.Co.,Moody.s.Corp,CIGNA.Corp.,Honeywell.Int.l.Inc.,Adobe.Systems.Inc,Texas.Instruments,FMC.Corporation,Entergy.Corp.
28-02-2014,-0.318202545,-0.331227765,-0.114602558,0.529884099,-0.652892663,1.013706613,0.235670872,0,1.339889955,2.29824967,0.139237927,2.249004195,0.074116909,-1.87964447,0.400359172,1.204977759,0.094014175
03-03-2014,-1.494915826,-1.902414184,-2.385933691,0.76429015,-0.49209303,-1.713407418,-0.933215212,-0.416530471,-0.757693349,-0.833619252,-0.432228453,-1.246656989,-0.908228858,-1.134689066,-0.852394286,-0.416347202,-0.853364623
Cluster-1,BlackRock,Delta.Air.Lines,Expedia.Inc.,Lockheed.Martin.Corp.,Nvidia.Corporation,CBS.Corp.,Hasbro.Inc.,Macy.s.Inc.,CVS.Caremark.Corp.,Halliburton.Co.,Moody.s.Corp,CIGNA.Corp.,Honeywell.Int.l.Inc.,Adobe.Systems.Inc,Texas.Instruments,FMC.Corporation,Entergy.Corp.
28-02-2014,0.576288972,0.846794992,-0.316182539,-0.817104274,-0.656313366,0.004236971,0.389413675,2.899765578,0.365224174,-0.319082347,0.087412963,-0.667058392,0.40169693,0.358551005,0.234395762,2.179782314,-0.205813229
03-03-2014,0.985650403,0.469210285,-0.42417522,-0.454471146,-0.582031004,0.444473505,0.362909325,1.933174338,0.122002375,-0.088480674,0.367405423,-0.293509567,0.32933103,1.179735017,0.322799059,2.189337904,-0.245079462
Cluster-2,BlackRock,Delta.Air.Lines,Expedia.Inc.,Lockheed.Martin.Corp.,Nvidia.Corporation,CBS.Corp.,Hasbro.Inc.,Macy.s.Inc.,CVS.Caremark.Corp.,Halliburton.Co.,Moody.s.Corp,CIGNA.Corp.,Honeywell.Int.l.Inc.,Adobe.Systems.Inc,Texas.Instruments,FMC.Corporation,Entergy.Corp.
28-02-2014,0.38077518,0.868954239,-0.381168974,-0.86742296,-0.749425932,-0.110721029,0.357406747,2.982082117,0.368143778,-0.358015638,0.087142352,-0.689346616,0.387030219,0.360917693,0.122464745,2.06185344,-0.212864695
03-03-2014,0.967877601,0.549437937,-0.453597552,-0.468919442,-0.542727817,0.363572763,0.301478099,1.959576582,0.104469483,-0.089118956,0.371377229,-0.303187341,0.269861066,1.169669185,0.226045942,2.270207627,-0.27062079
Cluster-3,BlackRock,Delta.Air.Lines,Expedia.Inc.,Lockheed.Martin.Corp.,Nvidia.Corporation,CBS.Corp.,Hasbro.Inc.,Macy.s.Inc.,CVS.Caremark.Corp.,Halliburton.Co.,Moody.s.Corp,CIGNA.Corp.,Honeywell.Int.l.Inc.,Adobe.Systems.Inc,Texas.Instruments,FMC.Corporation,Entergy.Corp.
28-02-2014,0.523089571,0.871401764,-0.2582509,-0.703537541,-0.592376267,-0.009789863,0.374397232,2.79702497,0.361000949,-0.258182435,0.137087585,-0.578331013,0.37960511,0.431568019,0.281761037,1.965081219,-0.153226142
03-03-2014,1.046610867,0.528659547,-0.350103486,-0.327508493,-0.478909689,0.447403323,0.322383672,1.884288795,0.158053548,-0.041225243,0.382454914,-0.282569402,0.372399924,1.190029313,0.34698986,2.089257333,-0.202571074
